"Host.Species","Lake","Year","Julian.Day","Total","pasteuria.inf","metsch.inf","scarlet.inf","brood.inf","larssonia.inf","spider.inf","gurleya.inf","pasteuria.prev","metsch.prev","scarlet.prev","brood.prev","larssonia.prev","spider.prev","gurleya.prev","Density"
"ceriodaphnia","Bruin","2014",2014287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dentifera","Bruin","2014",2014204,209,0,0,2,0,2,0,0,0,0,0.00956937799043062,0,0.00956937799043062,0,0,64364.7
"dentifera","Bruin","2014",2014216,224,0,0,1,0,0,0,0,0,0,0.00446428571428571,0,0,0,0,189308
"dentifera","Bruin","2014",2014230,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71937.1
"dentifera","Bruin","2014",2014245,212,0,0,1,0,0,0,0,0,0,0.00471698113207547,0,0,0,0,187415
"dentifera","Bruin","2014",2014258,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171639.3
"dentifera","Bruin","2014",2014272,221,0,0,0,2,0,0,0,0,0,0,0.00904977375565611,0,0,0,115477.9
"dentifera","Bruin","2014",2014287,169,0,0,1,0,0,0,0,0,0,0.00591715976331361,0,0,0,0,60578.6
"dentifera","Bruin","2014",2014300,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15144.6
"dentifera","Bruin","2014",2014315,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Bruin","2014",2014204,197,0,0,0,1,0,0,0,0,0,0,0.0050761421319797,0,0,0,71937.1
"dubia","Bruin","2014",2014216,205,0,0,1,0,0,0,0,0,0,0.0048780487804878,0,0,0,0,169115.2
"dubia","Bruin","2014",2014230,154,2,0,0,0,0,0,0,0.012987012987013,0,0,0,0,0,0,159018.8
"dubia","Bruin","2014",2014245,230,1,0,0,0,0,0,0,0.00434782608695652,0,0,0,0,0,0,200666.5
"dubia","Bruin","2014",2014258,169,0,0,1,0,0,0,0,0,0,0.00591715976331361,0,0,0,0,252410.7
"dubia","Bruin","2014",2014272,173,0,0,0,3,0,0,0,0,0,0,0.0173410404624277,0,0,0,106012.5
"dubia","Bruin","2014",2014287,196,0,0,1,2,0,0,0,0,0,0.00510204081632653,0.0102040816326531,0,0,0,70675
"dubia","Bruin","2014",2014300,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10096.4
"dubia","Bruin","2014",2014315,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786.2
"parvula","Bruin","2014",2014287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Bruin","2014",2014204,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299106.7
"pulicaria","Bruin","2014",2014216,258,0,0,2,0,0,0,0,0,0,0.00775193798449612,0,0,0,0,194356.3
"pulicaria","Bruin","2014",2014230,202,0,0,2,0,0,0,0,0,0,0.0099009900990099,0,0,0,0,60578.6
"pulicaria","Bruin","2014",2014245,262,0,0,6,1,0,0,0,0,0,0.0229007633587786,0.00381679389312977,0,0,0,62471.7
"pulicaria","Bruin","2014",2014258,147,0,0,1,0,0,0,0,0,0,0.00680272108843537,0,0,0,0,201928.6
"pulicaria","Bruin","2014",2014272,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9465.4
"pulicaria","Bruin","2014",2014287,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Bruin","2014",2014300,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","Bruin","2014",2014315,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"retrocurva","Bruin","2014",2014204,186,0,0,2,1,1,0,0,0,0,0.010752688172043,0.00537634408602151,0.00537634408602151,0,0,39123.7
"retrocurva","Bruin","2014",2014216,208,6,0,2,0,1,0,0,0.0288461538461538,0,0.00961538461538462,0,0.00480769230769231,0,0,224645.5
"retrocurva","Bruin","2014",2014230,114,2,0,0,0,0,0,0,0.0175438596491228,0,0,0,0,0,0,70044
"retrocurva","Bruin","2014",2014245,68,4,0,1,0,0,0,0,0.0588235294117647,0,0.0147058823529412,0,0,0,0,43540.8
"retrocurva","Bruin","2014",2014258,161,22,0,4,0,1,0,0,0.136645962732919,0,0.0248447204968944,0,0.0062111801242236,0,0,196880.4
"retrocurva","Bruin","2014",2014272,201,4,0,1,1,0,0,0,0.0199004975124378,0,0.00497512437810945,0.00497512437810945,0,0,0,212025
"retrocurva","Bruin","2014",2014287,238,1,0,1,2,0,0,0,0.00420168067226891,0,0.00420168067226891,0.00840336134453781,0,0,0,282700
"retrocurva","Bruin","2014",2014300,218,1,0,1,0,0,0,0,0.00458715596330275,0,0.00458715596330275,0,0,0,0,128729.5
"retrocurva","Bruin","2014",2014315,483,0,0,3,0,0,0,0,0,0,0.0062111801242236,0,0,0,0,189308
"ceriodaphnia","Cedar","2014",2014198,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"ceriodaphnia","Cedar","2014",2014209,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935
"ceriodaphnia","Cedar","2014",2014239,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"ceriodaphnia","Cedar","2014",2014254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"ceriodaphnia","Cedar","2014",2014266,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30960.3
"ceriodaphnia","Cedar","2014",2014283,10,0,3,0,0,0,0,0,0,0.3,0,0,0,0,0,23220.2
"ceriodaphnia","Cedar","2014",2014295,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11610.1
"ceriodaphnia","Cedar","2014",2014310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"dentifera","Cedar","2014",2014198,347,1,0,0,1,0,0,0,0.00288184438040346,0,0,0.00288184438040346,0,0,0,727565.9
"dentifera","Cedar","2014",2014209,300,1,0,0,1,1,0,0,0.00333333333333333,0,0,0.00333333333333333,0.00333333333333333,0,0,576634.7
"dentifera","Cedar","2014",2014223,215,1,0,0,11,0,0,0,0.00465116279069767,0,0,0.0511627906976744,0,0,0,344432.8
"dentifera","Cedar","2014",2014239,244,1,0,2,11,0,0,0,0.00409836065573771,0,0.00819672131147541,0.0450819672131148,0,0,0,309602.5
"dentifera","Cedar","2014",2014254,251,3,0,0,2,0,0,0,0.0119521912350598,0,0,0.00796812749003984,0,0,0,743046
"dentifera","Cedar","2014",2014266,200,14,0,1,0,0,0,0,0.07,0,0.005,0,0,0,0,681125.5
"dentifera","Cedar","2014",2014283,357,12,0,1,10,0,0,0,0.0336134453781513,0,0.00280112044817927,0.0280112044817927,0,0,0,708215.8
"dentifera","Cedar","2014",2014295,574,9,0,0,0,0,0,0,0.0156794425087108,0,0,0,0,0,0,1133919.2
"dentifera","Cedar","2014",2014310,227,3,0,0,0,0,0,0,0.013215859030837,0,0,0,0,0,0,414093.4
"dubia","Cedar","2014",2014198,253,0,0,0,1,0,0,0,0,0,0,0.00395256916996047,0,0,0,71208.6
"dubia","Cedar","2014",2014209,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"dubia","Cedar","2014",2014223,16,0,0,0,2,0,0,0,0,0,0,0.125,0,0,0,19350.2
"dubia","Cedar","2014",2014239,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"dubia","Cedar","2014",2014254,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"dubia","Cedar","2014",2014266,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"dubia","Cedar","2014",2014283,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10320.1
"dubia","Cedar","2014",2014295,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"dubia","Cedar","2014",2014310,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"pulicaria","Cedar","2014",2014198,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42570.3
"pulicaria","Cedar","2014",2014209,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"pulicaria","Cedar","2014",2014223,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"pulicaria","Cedar","2014",2014239,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"pulicaria","Cedar","2014",2014266,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21285.2
"pulicaria","Cedar","2014",2014283,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160
"pulicaria","Cedar","2014",2014295,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480.1
"pulicaria","Cedar","2014",2014310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"retrocurva","Cedar","2014",2014198,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135451.1
"retrocurva","Cedar","2014",2014209,175,0,0,1,1,0,0,0,0,0,0.00571428571428571,0.00571428571428571,0,0,0,56760.5
"retrocurva","Cedar","2014",2014223,68,0,0,0,3,0,0,0,0,0,0,0.0441176470588235,0,0,0,34830.3
"retrocurva","Cedar","2014",2014239,208,0,0,3,3,0,0,0,0,0,0.0144230769230769,0.0144230769230769,0,0,0,116100.9
"retrocurva","Cedar","2014",2014254,230,0,0,1,0,0,0,0,0,0,0.00434782608695652,0,0,0,0,634685.2
"retrocurva","Cedar","2014",2014266,203,0,0,0,1,0,0,0,0,0,0,0.00492610837438424,0,0,0,181891.5
"retrocurva","Cedar","2014",2014283,353,0,0,0,2,0,0,0,0,0,0,0.0056657223796034,0,0,0,761106.2
"retrocurva","Cedar","2014",2014295,211,1,0,0,3,0,0,0,0.004739336492891,0,0,0.014218009478673,0,0,0,483753.9
"retrocurva","Cedar","2014",2014310,214,0,0,0,1,0,0,0,0,0,0,0.00467289719626168,0,0,0,162541.3
"ambigua","CrookedP","2014",2014272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935
"ceriodaphnia","CrookedP","2014",2014204,161,0,0,1,0,1,0,0,0,0,0.0062111801242236,0,0.0062111801242236,0,0,116100.9
"ceriodaphnia","CrookedP","2014",2014216,204,0,0,0,3,0,0,0,0,0,0,0.0147058823529412,0,0,0,267032.2
"ceriodaphnia","CrookedP","2014",2014230,210,0,0,1,3,0,0,0,0,0,0.00476190476190476,0.0142857142857143,0,0,0,363783
"ceriodaphnia","CrookedP","2014",2014245,280,1,0,0,4,0,0,0,0.00357142857142857,0,0,0.0142857142857143,0,0,0,255422.1
"ceriodaphnia","CrookedP","2014",2014258,202,0,0,0,2,0,0,0,0,0,0,0.0099009900990099,0,0,0,188341.5
"ceriodaphnia","CrookedP","2014",2014272,196,0,0,0,1,0,0,0,0,0,0,0.00510204081632653,0,0,0,135451.1
"ceriodaphnia","CrookedP","2014",2014287,231,1,0,0,2,0,0,0,0.00432900432900433,0,0,0.00865800865800866,0,0,0,243812
"ceriodaphnia","CrookedP","2014",2014300,126,0,0,1,0,0,0,0,0,0,0.00793650793650794,0,0,0,0,86688.7
"ceriodaphnia","CrookedP","2014",2014315,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10320.1
"dentifera","CrookedP","2014",2014204,317,2,0,0,4,0,0,0,0.00630914826498423,0,0,0.0126182965299685,0,0,0,839796.8
"dentifera","CrookedP","2014",2014216,214,4,0,0,4,0,0,0,0.0186915887850467,0,0,0.0186915887850467,0,0,0,461823.8
"dentifera","CrookedP","2014",2014230,205,16,0,1,7,0,0,0,0.0780487804878049,0,0.0048780487804878,0.0341463414634146,0,0,0,394743.2
"dentifera","CrookedP","2014",2014245,336,39,0,0,2,0,0,0,0.116071428571429,0,0,0.00595238095238095,0,0,0,414093.4
"dentifera","CrookedP","2014",2014258,272,19,0,0,5,0,0,0,0.0698529411764706,0,0,0.0183823529411765,0,0,0,460533.7
"dentifera","CrookedP","2014",2014272,212,7,0,0,4,0,0,0,0.0330188679245283,0,0,0.0188679245283019,0,0,0,723695.9
"dentifera","CrookedP","2014",2014287,254,1,0,0,1,0,0,0,0.00393700787401575,0,0,0.00393700787401575,0,0,0,1207449.8
"dentifera","CrookedP","2014",2014300,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723695.9
"dentifera","CrookedP","2014",2014315,245,1,0,1,1,0,0,0,0.00408163265306122,0,0.00408163265306122,0.00408163265306122,0,0,0,127711
"parvula","CrookedP","2014",2014216,209,0,0,4,0,0,0,0,0,0,0.0191387559808612,0,0,0,0,170281.4
"parvula","CrookedP","2014",2014230,210,0,0,4,0,0,0,0,0,0,0.019047619047619,0,0,0,0,273482.2
"parvula","CrookedP","2014",2014245,201,0,0,3,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,299282.4
"parvula","CrookedP","2014",2014258,203,0,0,0,1,0,0,0,0,0,0,0.00492610837438424,0,0,0,110940.9
"parvula","CrookedP","2014",2014272,232,1,0,0,0,0,0,0,0.00431034482758621,0,0,0,0,0,0,363783
"parvula","CrookedP","2014",2014287,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874627.1
"parvula","CrookedP","2014",2014300,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715955.8
"parvula","CrookedP","2014",2014315,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536644.4
"pulicaria","CrookedP","2014",2014216,104,0,0,0,9,0,0,0,0,0,0,0.0865384615384615,0,0,0,2580
"pulicaria","CrookedP","2014",2014230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"pulicaria","CrookedP","2014",2014245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"retrocurva","CrookedP","2014",2014204,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19350.2
"retrocurva","CrookedP","2014",2014216,149,0,0,0,2,0,0,0,0,0,0,0.0134228187919463,0,0,0,61920.5
"retrocurva","CrookedP","2014",2014230,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69660.6
"retrocurva","CrookedP","2014",2014245,202,4,0,0,5,0,0,0,0.0198019801980198,0,0,0.0247524752475248,0,0,0,131581.1
"retrocurva","CrookedP","2014",2014258,164,3,0,0,2,0,0,0,0.0182926829268293,0,0,0.0121951219512195,0,0,0,83592.7
"retrocurva","CrookedP","2014",2014272,203,2,0,1,8,0,0,0,0.00985221674876847,0,0.00492610837438424,0.0394088669950739,0,0,0,104490.8
"retrocurva","CrookedP","2014",2014287,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87720.7
"retrocurva","CrookedP","2014",2014300,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149641.2
"retrocurva","CrookedP","2014",2014315,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78948.6
"ceriodaphnia","CrookedW","2014",2014198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","CrookedW","2014",2014209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524.1
"ceriodaphnia","CrookedW","2014",2014223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","CrookedW","2014",2014239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786.2
"ceriodaphnia","CrookedW","2014",2014254,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13630.2
"ceriodaphnia","CrookedW","2014",2014266,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572.3
"ceriodaphnia","CrookedW","2014",2014283,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12620.5
"ceriodaphnia","CrookedW","2014",2014295,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.1
"ceriodaphnia","CrookedW","2014",2014310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dentifera","CrookedW","2014",2014198,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254934.8
"dentifera","CrookedW","2014",2014209,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136301.8
"dentifera","CrookedW","2014",2014223,438,1,0,0,0,0,0,0,0.00228310502283105,0,0,0,0,0,0,530062.5
"dentifera","CrookedW","2014",2014239,224,0,0,0,1,0,0,0,0,0,0,0.00446428571428571,0,0,0,764804.5
"dentifera","CrookedW","2014",2014254,255,0,0,0,0,1,0,0,0,0,0,0,0.00392156862745098,0,0,427836.2
"dentifera","CrookedW","2014",2014266,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431168.8
"dentifera","CrookedW","2014",2014283,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204452.7
"dentifera","CrookedW","2014",2014295,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45433.9
"dentifera","CrookedW","2014",2014310,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedW","2014",2014198,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222121.4
"dubia","CrookedW","2014",2014209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128729.5
"dubia","CrookedW","2014",2014223,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88343.8
"dubia","CrookedW","2014",2014239,202,0,0,0,3,0,0,0,0,0,0,0.0148514851485149,0,0,0,147660.3
"dubia","CrookedW","2014",2014254,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86324.5
"dubia","CrookedW","2014",2014266,214,0,0,0,4,0,0,0,0,0,0,0.0186915887850467,0,0,0,314251.3
"dubia","CrookedW","2014",2014283,149,0,0,0,4,0,0,0,0,0,0,0.0268456375838926,0,0,0,83295.5
"dubia","CrookedW","2014",2014295,88,0,0,0,4,0,0,0,0,0,0,0.0454545454545455,0,0,0,26503.1
"dubia","CrookedW","2014",2014310,32,0,0,0,1,0,0,0,0,0,0,0.03125,0,0,0,45433.9
"retrocurva","CrookedW","2014",2014310,243,0,0,0,2,0,0,0,0,0,0,0.00823045267489712,0,0,0,26503.1
"retrocurva","CrookedW","2014",2014198,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70675
"retrocurva","CrookedW","2014",2014209,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68150.9
"retrocurva","CrookedW","2014",2014223,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290272.3
"retrocurva","CrookedW","2014",2014239,243,0,0,0,2,0,0,0,0,0,0,0.00823045267489712,0,0,0,605785.7
"retrocurva","CrookedW","2014",2014254,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295320.5
"retrocurva","CrookedW","2014",2014266,413,0,0,0,4,0,0,0,0,0,0,0.00968523002421308,0,0,0,768590.6
"retrocurva","CrookedW","2014",2014283,203,0,0,0,8,0,0,0,0,0,0,0.0394088669950739,0,0,0,126205.4
"retrocurva","CrookedW","2014",2014295,208,0,0,0,6,0,0,0,0,0,0,0.0288461538461538,0,0,0,111691.7
"ambigua","Gosling","2014",2014217,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Gosling","2014",2014233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Gosling","2014",2014247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Gosling","2014",2014261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"ambigua","Gosling","2014",2014290,10,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0
"ambigua","Gosling","2014",2014304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Gosling","2014",2014206,541,3,0,0,2,0,0,0,0.0055452865064695,0,0,0.00369685767097967,0,0,0,965471
"ceriodaphnia","Gosling","2014",2014217,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424050
"ceriodaphnia","Gosling","2014",2014233,200,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,348326.8
"ceriodaphnia","Gosling","2014",2014247,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239941.9
"ceriodaphnia","Gosling","2014",2014261,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354511
"ceriodaphnia","Gosling","2014",2014276,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629525.1
"ceriodaphnia","Gosling","2014",2014290,145,0,0,0,1,0,0,0,0,0,0,0.00689655172413793,0,0,0,89010.7
"ceriodaphnia","Gosling","2014",2014304,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9675.1
"ceriodaphnia","Gosling","2014",2014318,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160
"dentifera","Gosling","2014",2014206,278,0,0,0,5,0,0,0,0,0,0,0.0179856115107914,0,0,0,315513.4
"dentifera","Gosling","2014",2014217,202,1,0,0,1,0,0,0,0.00495049504950495,0,0,0.00495049504950495,0,0,0,224645.5
"dentifera","Gosling","2014",2014233,228,4,0,0,3,0,0,0,0.0175438596491228,0,0,0.0131578947368421,0,0,0,268817.4
"dentifera","Gosling","2014",2014247,238,8,0,0,3,0,0,0,0.0336134453781513,0,0,0.0126050420168067,0,0,0,1052648.6
"dentifera","Gosling","2014",2014261,573,13,0,0,4,0,0,0,0.0226876090750436,0,0,0.00698080279232112,0,0,0,2422639.7
"dentifera","Gosling","2014",2014276,329,2,0,1,1,0,0,0,0.0060790273556231,0,0.00303951367781155,0.00303951367781155,0,0,0,2945093.9
"dentifera","Gosling","2014",2014290,242,1,0,0,6,0,0,0,0.00413223140495868,0,0,0.0247933884297521,0,0,0,421833.4
"dentifera","Gosling","2014",2014304,60,2,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,13545.1
"dentifera","Gosling","2014",2014318,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61920.5
"parvula","Gosling","2014",2014217,215,0,0,0,1,0,0,0,0,0,0,0.00465116279069767,0,0,0,118633
"parvula","Gosling","2014",2014233,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64364.7
"parvula","Gosling","2014",2014247,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131581.1
"parvula","Gosling","2014",2014261,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237361.9
"parvula","Gosling","2014",2014276,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67080.5
"parvula","Gosling","2014",2014290,178,0,0,0,9,0,0,0,0,0,0,0.050561797752809,0,0,0,65790.5
"parvula","Gosling","2014",2014304,23,0,0,0,1,0,0,0,0,0,0,0.0434782608695652,0,0,0,7740.1
"parvula","Gosling","2014",2014318,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46440.4
"pulicaria","Gosling","2014",2014304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","LittleAppleton","2014",2014212,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","LittleAppleton","2014",2014225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524.1
"ambigua","LittleAppleton","2014",2014297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","LittleAppleton","2014",2014199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","LittleAppleton","2014",2014212,15,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667,0,0,3786.2
"ceriodaphnia","LittleAppleton","2014",2014225,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53006.3
"ceriodaphnia","LittleAppleton","2014",2014240,244,0,0,1,0,0,0,0,0,0,0.00409836065573771,0,0,0,0,262507.1
"ceriodaphnia","LittleAppleton","2014",2014255,215,0,0,0,1,0,0,0,0,0,0,0.00465116279069767,0,0,0,817810.7
"ceriodaphnia","LittleAppleton","2014",2014269,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132515.6
"ceriodaphnia","LittleAppleton","2014",2014280,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474532.2
"ceriodaphnia","LittleAppleton","2014",2014297,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170377.2
"ceriodaphnia","LittleAppleton","2014",2014308,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181735.7
"dentifera","LittleAppleton","2014",2014199,486,1,0,0,2,0,0,0,0.00205761316872428,0,0,0.00411522633744856,0,0,0,450553.1
"dentifera","LittleAppleton","2014",2014212,745,0,0,3,1,0,0,0,0,0,0.00402684563758389,0.00134228187919463,0,0,0,1862791.1
"dentifera","LittleAppleton","2014",2014225,242,0,0,0,2,0,0,0,0,0,0,0.00826446280991736,0,0,0,2271696.5
"dentifera","LittleAppleton","2014",2014240,403,0,0,1,3,0,0,0,0,0,0.00248138957816377,0.00744416873449132,0,0,0,2021809.9
"dentifera","LittleAppleton","2014",2014255,739,1,0,1,12,0,0,0,0.0013531799729364,0,0.0013531799729364,0.0162381596752368,0,0,0,3555205
"dentifera","LittleAppleton","2014",2014269,277,1,0,0,3,6,0,0,0.0036101083032491,0,0,0.0108303249097473,0.0216606498194946,0,0,2589734
"dentifera","LittleAppleton","2014",2014280,631,0,0,0,2,0,0,0,0,0,0,0.00316957210776545,0,0,0,4282147.9
"dentifera","LittleAppleton","2014",2014297,539,2,0,0,1,0,0,0,0.00371057513914657,0,0,0.00185528756957328,0,0,0,1272150
"dentifera","LittleAppleton","2014",2014308,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605785.7
"parvula","LittleAppleton","2014",2014212,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","LittleAppleton","2014",2014240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","LittleAppleton","2014",2014255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","LittleAppleton","2014",2014269,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","LittleAppleton","2014",2014280,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68150.9
"parvula","LittleAppleton","2014",2014297,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45433.9
"parvula","LittleAppleton","2014",2014308,52,0,0,1,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,34075.4
"pulicaria","LittleAppleton","2014",2014212,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pulicaria","LittleAppleton","2014",2014255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786.2
"retrocurva","LittleAppleton","2014",2014297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"retrocurva","LittleAppleton","2014",2014308,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786.2
"ambigua","Mill","2014",2014210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Mill","2014",2014220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Mill","2014",2014279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Mill","2014",2014196,282,1,0,0,5,0,0,0,0.00354609929078014,0,0,0.0177304964539007,0,0,0,458125.5
"ceriodaphnia","Mill","2014",2014210,278,0,0,0,20,0,0,0,0,0,0,0.0719424460431655,0,0,0,27765.2
"ceriodaphnia","Mill","2014",2014220,16,0,0,0,2,0,0,0,0,0,0,0.125,0,0,0,15144.6
"ceriodaphnia","Mill","2014",2014251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Mill","2014",2014265,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572.3
"ceriodaphnia","Mill","2014",2014279,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55530.4
"ceriodaphnia","Mill","2014",2014294,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22717
"ceriodaphnia","Mill","2014",2014307,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dentifera","Mill","2014",2014196,207,1,0,0,0,0,0,0,0.00483091787439614,0,0,0,0,0,0,143874.1
"dentifera","Mill","2014",2014210,328,0,0,0,0,2,0,0,0,0,0,0,0.00609756097560976,0,0,121157.1
